participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.player_role,player.player_id_in_role,player.matching_group_id,player.condition_price,player.price1_offer,player.price2_offer,player.price_paid,player.action_chosen,player.interaction,player.cq_q1,player.cq_q2,player.cq_q3,player.cq_q4,player.player_b_type,player.revenue,player.round_payoff,player.total_payoff_points,player.total_payoff_euros,player.participation_fee,player.total_payment,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,37knu5az,672,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.183451,1,,,125.0,1,,8.0,A,A3,2,écart faible,2,3,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,6,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
12,6seuipoy,752,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.187306,1,,,133.0,1,,8.0,A,A4,2,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,5,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
13,gzvp3ruz,523,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.190718,1,,,57.0,2,,7.0,B,B1,2,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,5,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
14,pw4ubl8n,777,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.194285,1,,,76.0,2,,2.0,B,B2,2,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,6,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
15,jxjsb99w,402,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.198173,1,,,87.0,2,,2.0,B,B3,2,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,7,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
16,g0uhbgir,131,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.201819,1,,,52.0,2,,2.0,B,B4,2,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,8,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
17,ic2xbvt1,634,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.205272,1,,,116.0,1,,3.0,A,A1,3,écart moyen,2,7,7,2,,,,,,2,16,3.0,0.0,0.0,0.0,0.0,10,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
18,fz3knnbj,259,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.208513,1,,,120.0,1,,6.0,A,A2,3,écart élevé,4,7,4,2,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,12,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
19,0we0msv3,217,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.211821,1,,,141.0,1,,12.0,A,A3,3,écart faible,2,3,3,1,,,,,,2,16,12.0,0.0,0.0,0.0,0.0,11,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
20,my59ffo0,864,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.215446,1,,,120.0,1,,6.0,A,A4,3,écart élevé,4,7,4,2,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,9,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
21,4fkhsv1x,103,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.219236,1,,,67.0,2,,7.0,B,B1,3,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,10,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
22,ihrsb9cv,451,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.222551,1,,,60.0,2,,4.0,B,B2,3,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,9,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
23,0mrizgp6,319,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.226043,1,,,66.0,2,,4.0,B,B3,3,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,12,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
24,diekb4fc,615,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.229288,1,,,60.0,2,,3.0,B,B4,3,écart faible,2,3,,,1,,,,,2,,3.0,0.0,0.0,0.0,0.0,11,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
25,gb9eydoe,281,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.232874,1,,,118.0,1,,8.0,A,A1,4,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,16,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
26,coar0tj1,382,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.236434,1,,,124.0,1,,7.0,A,A2,4,écart moyen,2,7,2,1,,,,,,1,10,7.0,0.0,0.0,0.0,0.0,15,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
27,zrojays5,300,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.239951,1,,,121.0,1,,8.0,A,A3,4,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,13,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
28,c1kq1ckm,825,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.243712,1,,,140.0,1,,8.0,A,A4,4,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,14,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
29,bsmelcd6,238,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.247412,1,,,67.0,2,,7.0,B,B1,4,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,13,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
30,1lgwynos,145,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.250639,1,,,72.0,2,,7.0,B,B2,4,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,14,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
31,i9h005bz,397,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.254206,1,,,66.0,2,,2.0,B,B3,4,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,15,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
32,2s9lyl5c,913,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.257977,1,,,62.0,2,,7.0,B,B4,4,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,16,4,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
1,m1ynefwb,157,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.143556,1,,,124.0,1,,8.0,A,A1,1,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,2,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
2,2bgai745,748,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.151088,1,,,138.0,1,,12.0,A,A2,1,écart faible,2,3,3,1,,,,,,2,16,12.0,0.0,0.0,0.0,0.0,4,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
3,ygspbfig,536,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.154903,1,,,115.0,1,,8.0,A,A3,1,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,1,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
4,iwj0hjbx,609,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.158632,1,,,125.0,1,,8.0,A,A4,1,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,3,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
5,fi04mpyc,904,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.162407,1,,,59.0,2,,3.0,B,B1,1,écart faible,2,3,,,1,,,,,2,,3.0,0.0,0.0,0.0,0.0,4,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
6,tr6jd4ek,473,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.165772,1,,,81.0,2,,7.0,B,B2,1,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,3,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
7,bn7ley2q,816,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.169191,1,,,86.0,2,,7.0,B,B3,1,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,1,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
8,ksm35oal,110,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.172720,1,,,65.0,2,,7.0,B,B4,1,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,2,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
9,pdxzm378,579,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.176441,1,,,138.0,1,,8.0,A,A1,2,écart moyen,2,7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,7,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
10,ldrk8gbf,680,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.179956,1,,,142.0,1,,6.0,A,A2,2,écart élevé,4,7,4,2,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,5,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
11,37knu5az,672,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.183451,1,,,125.0,1,,8.0,A,A3,2,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,8,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
12,6seuipoy,752,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.187306,1,,,133.0,1,,8.0,A,A4,2,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,6,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
13,gzvp3ruz,523,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.190718,1,,,57.0,2,,7.0,B,B1,2,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,8,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
14,pw4ubl8n,777,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.194285,1,,,76.0,2,,4.0,B,B2,2,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,5,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
15,jxjsb99w,402,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.198173,1,,,87.0,2,,7.0,B,B3,2,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,6,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
16,g0uhbgir,131,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.201819,1,,,52.0,2,,2.0,B,B4,2,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,7,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
17,ic2xbvt1,634,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.205272,1,,,116.0,1,,8.0,A,A1,3,écart faible,2,3,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,9,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
18,fz3knnbj,259,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.208513,1,,,120.0,1,,8.0,A,A2,3,écart faible,2,3,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,12,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
19,0we0msv3,217,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.211821,1,,,141.0,1,,12.0,A,A3,3,écart faible,2,3,3,1,,,,,,2,16,12.0,0.0,0.0,0.0,0.0,11,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
20,my59ffo0,864,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.215446,1,,,120.0,1,,1.0,A,A4,3,écart faible,2,3,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,10,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
21,4fkhsv1x,103,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.219236,1,,,67.0,2,,2.0,B,B1,3,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,9,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
22,ihrsb9cv,451,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.222551,1,,,60.0,2,,1.0,B,B2,3,écart faible,2,3,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,10,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
23,0mrizgp6,319,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.226043,1,,,66.0,2,,2.0,B,B3,3,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,12,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
24,diekb4fc,615,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.229288,1,,,60.0,2,,3.0,B,B4,3,écart faible,2,3,,,1,,,,,2,,3.0,0.0,0.0,0.0,0.0,11,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
25,gb9eydoe,281,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.232874,1,,,118.0,1,,8.0,A,A1,4,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,15,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
26,coar0tj1,382,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.236434,1,,,124.0,1,,8.0,A,A2,4,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,14,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
27,zrojays5,300,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.239951,1,,,121.0,1,,12.0,A,A3,4,écart faible,2,3,3,1,,,,,,2,16,12.0,0.0,0.0,0.0,0.0,16,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
28,c1kq1ckm,825,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.243712,1,,,140.0,1,,8.0,A,A4,4,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,13,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
29,bsmelcd6,238,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.247412,1,,,67.0,2,,7.0,B,B1,4,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,14,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
30,1lgwynos,145,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.250639,1,,,72.0,2,,7.0,B,B2,4,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,15,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
31,i9h005bz,397,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.254206,1,,,66.0,2,,3.0,B,B3,4,écart faible,2,3,,,1,,,,,2,,3.0,0.0,0.0,0.0,0.0,16,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
32,2s9lyl5c,913,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.257977,1,,,62.0,2,,7.0,B,B4,4,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,13,5,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
1,m1ynefwb,157,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.143556,1,,,124.0,1,,1.0,A,A1,1,écart faible,2,3,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,3,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
2,2bgai745,748,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.151088,1,,,138.0,1,,8.0,A,A2,1,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,4,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
3,ygspbfig,536,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.154903,1,,,115.0,1,,8.0,A,A3,1,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,2,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
4,iwj0hjbx,609,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.158632,1,,,125.0,1,,6.0,A,A4,1,écart élevé,4,7,4,2,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,1,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
5,fi04mpyc,904,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.162407,1,,,59.0,2,,4.0,B,B1,1,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,1,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
6,tr6jd4ek,473,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.165772,1,,,81.0,2,,1.0,B,B2,1,écart faible,2,3,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,3,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
7,bn7ley2q,816,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.169191,1,,,86.0,2,,7.0,B,B3,1,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,2,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
8,ksm35oal,110,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.172720,1,,,65.0,2,,7.0,B,B4,1,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,4,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
9,pdxzm378,579,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.176441,1,,,138.0,1,,12.0,A,A1,2,écart faible,2,3,3,1,,,,,,2,16,12.0,0.0,0.0,0.0,0.0,5,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
10,ldrk8gbf,680,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.179956,1,,,142.0,1,,8.0,A,A2,2,écart moyen,2,7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,7,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
11,37knu5az,672,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.183451,1,,,125.0,1,,8.0,A,A3,2,écart faible,2,3,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,6,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
12,6seuipoy,752,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.187306,1,,,133.0,1,,8.0,A,A4,2,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,8,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
13,gzvp3ruz,523,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.190718,1,,,57.0,2,,2.0,B,B1,2,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,6,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
14,pw4ubl8n,777,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.194285,1,,,76.0,2,,7.0,B,B2,2,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,8,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
15,jxjsb99w,402,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.198173,1,,,87.0,2,,2.0,B,B3,2,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,7,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
16,g0uhbgir,131,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.201819,1,,,52.0,2,,3.0,B,B4,2,écart faible,2,3,,,1,,,,,2,,3.0,0.0,0.0,0.0,0.0,5,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
17,ic2xbvt1,634,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.205272,1,,,116.0,1,,7.0,A,A1,3,écart moyen,2,7,2,1,,,,,,1,10,7.0,0.0,0.0,0.0,0.0,12,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
18,fz3knnbj,259,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.208513,1,,,120.0,1,,7.0,A,A2,3,écart moyen,2,7,2,1,,,,,,1,10,7.0,0.0,0.0,0.0,0.0,11,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
19,0we0msv3,217,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.211821,1,,,141.0,1,,8.0,A,A3,3,écart faible,2,3,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,9,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
20,my59ffo0,864,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.215446,1,,,120.0,1,,8.0,A,A4,3,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,10,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
21,4fkhsv1x,103,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.219236,1,,,67.0,2,,7.0,B,B1,3,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,10,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
22,ihrsb9cv,451,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.222551,1,,,60.0,2,,2.0,B,B2,3,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,9,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
23,0mrizgp6,319,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.226043,1,,,66.0,2,,2.0,B,B3,3,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,11,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
24,diekb4fc,615,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.229288,1,,,60.0,2,,2.0,B,B4,3,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,12,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
25,gb9eydoe,281,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.232874,1,,,118.0,1,,6.0,A,A1,4,écart élevé,4,7,4,2,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,13,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
26,coar0tj1,382,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.236434,1,,,124.0,1,,5.0,A,A2,4,écart élevé,4,7,4,1,,,,,,1,10,5.0,0.0,0.0,0.0,0.0,15,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
27,zrojays5,300,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.239951,1,,,121.0,1,,8.0,A,A3,4,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,16,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
28,c1kq1ckm,825,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.243712,1,,,140.0,1,,12.0,A,A4,4,écart faible,2,3,3,1,,,,,,2,16,12.0,0.0,0.0,0.0,0.0,14,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
29,bsmelcd6,238,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.247412,1,,,67.0,2,,4.0,B,B1,4,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,13,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
30,1lgwynos,145,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.250639,1,,,72.0,2,,4.0,B,B2,4,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,15,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
31,i9h005bz,397,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.254206,1,,,66.0,2,,7.0,B,B3,4,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,16,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
32,2s9lyl5c,913,0,212,212,payment_uar,RedirectUAR,2025-11-19 12:09:15.257977,1,,,62.0,2,,3.0,B,B4,4,écart faible,2,3,,,1,,,,,2,,3.0,0.0,0.0,0.0,0.0,14,6,7djssno1,session 8 exogenous,,,session 8 19 11 13h exogenous  672 et 752 lent,0
